timestamp,type_id,cell_id,ssb_or_trs,carrier_index,ftl_snr_raw_0,ftl_snr_0,ftl_snr_raw_1,ftl_snr_1,ftl_snr_raw_2,ftl_snr_2,ftl_snr_raw_3,ftl_snr_3
2024-08-09 11:02:16.880905,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,2446,3.77,883,-0.65,2939,4.55,198,-7.54
2024-08-09 11:02:16.880906,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,997,-0.12,2628,4.07,1781,2.40,419,-3.98
2024-08-09 11:02:16.912732,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,3495,5.30,1522,1.72,1829,2.52,276,-5.93
2024-08-09 11:02:16.912734,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,2312,3.52,1474,1.58,1693,2.18,184,-7.91
2024-08-09 11:02:16.932731,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,986,-0.17,1886,2.65,1317,1.10,427,-3.89
2024-08-09 11:02:16.932732,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,2572,3.98,1675,2.14,1562,1.83,308,-5.41
2024-08-09 11:02:16.960902,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,2504,3.87,1647,2.06,1258,0.90,152,-8.90
2024-08-09 11:02:16.960904,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,765,-1.28,1894,2.67,1492,1.64,414,-4.04
2024-08-09 11:02:16.992732,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,2725,4.23,1350,1.20,1419,1.42,143,-9.23
2024-08-09 11:02:16.992735,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,1775,2.39,1264,0.92,905,-0.54,152,-8.90
2024-08-09 11:02:17.240915,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,1110,0.35,995,-0.13,368,-4.58,897,-0.58
2024-08-09 11:02:17.292741,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,1001,-0.10,1319,1.10,362,-4.65,851,-0.81
2024-08-09 11:02:17.292742,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,430,-3.86,1075,0.21,113,-10.54,298,-5.56
2024-08-09 11:02:17.560922,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,657,-1.96,486,-3.31,151,-8.94,213,-7.18
2024-08-09 11:02:17.560924,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,962,-0.27,1403,1.37,1069,0.19,773,-1.24
2024-08-09 11:02:17.720907,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,222,-6.98,0,-,594,-2.40,978,-0.20
2024-08-09 11:02:17.720909,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,792,-1.13,403,-4.16,972,-0.23,1161,0.55
2024-08-09 11:02:17.880908,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,139,-9.38,0,-,612,-2.27,747,-1.39
2024-08-09 11:02:17.880910,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,949,-0.33,696,-1.70,1092,0.28,1728,2.27
2024-08-09 11:02:17.932735,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,912,-0.51,710,-1.61,1095,0.29,1693,2.18
2024-08-09 11:02:17.932737,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,117,-10.34,0,-,1032,0.03,976,-0.21
2024-08-09 11:02:17.960910,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,126,-9.92,0,-,831,-0.92,789,-1.14
2024-08-09 11:02:17.960912,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,954,-0.31,755,-1.34,1128,0.42,1969,2.83
2024-08-09 11:02:18.040917,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,276,-5.93,0,-,1047,0.10,1011,-0.06
2024-08-09 11:02:18.040918,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,1034,0.04,847,-0.83,1154,0.52,2101,3.11
2024-08-09 11:02:18.200918,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,185,-7.89,726,-1.51,1779,2.40,1211,0.73
2024-08-09 11:02:18.200919,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,1089,0.27,731,-1.48,936,-0.39,2035,2.98
2024-08-09 11:02:18.360914,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,212,-7.20,2019,2.94,2180,3.27,1140,0.47
2024-08-09 11:02:18.360916,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,1078,0.22,552,-2.73,936,-0.39,1742,2.31
2024-08-09 11:02:18.520898,5G_NR_LL1_FW_Serving_FTL,351,SSB,0,135,-9.54,592,-2.42,1578,1.88,1092,0.28
2024-08-09 11:02:18.520900,5G_NR_LL1_FW_Serving_FTL,351,TRS,0,563,-2.64,726,-1.51,834,-0.90,1679,2.15
2024-08-09 11:02:18.672726,5G_NR_LL1_FW_Serving_FTL,218,SSB,0,1293,1.02,994,-0.13,1,-,672,-1.86
2024-08-09 11:02:18.672728,5G_NR_LL1_FW_Serving_FTL,218,SSB,0,1606,1.95,857,-0.78,104,-11.03,661,-1.93
2024-08-09 11:02:18.692727,5G_NR_LL1_FW_Serving_FTL,218,TRS,0,1053,0.12,834,-0.90,816,-1.00,392,-4.29
